"","home_team_long_name","league_name","home_team_short_name","home_team_api_id","variable","value"
"12702","France Ligue 1","LOSC Lille","LIL",8639,"Stamina",782.007218862524
"12703","France Ligue 1","Olympique de Marseille","MAR",8592,"Stamina",781.20640875822
"12704","France Ligue 1","Montpellier Hérault SC","MON",10249,"Stamina",732.84889549273
"12705","France Ligue 1","Stade de Reims","REI",9837,"Stamina",739.834302243165
"12706","France Ligue 1","FC Lorient","LOR",8689,"Stamina",714.77559273372
"12707","France Ligue 1","LOSC Lille","LIL",8639,"Stamina",801.311325434823
"12708","France Ligue 1","Toulouse FC","TOU",9941,"Stamina",783.718064090127
"12709","France Ligue 1","AS Saint-Étienne","ETI",9853,"Stamina",792.35184516422
"12710","France Ligue 1","OGC Nice","NIC",9831,"Stamina",742.520736229715
"12711","France Ligue 1","SC Bastia","BAS",7794,"Stamina",718.631532040533
"12712","France Ligue 1","AS Nancy-Lorraine","NAN",8481,"Stamina",728.554854149682
"12713","France Ligue 1","FC Sochaux-Montbéliard","SOC",9874,"Stamina",732.383943802193
"12714","France Ligue 1","AC Ajaccio","AJA",8576,"Stamina",709.438656441598
"12715","France Ligue 1","Valenciennes FC","VAL",9873,"Stamina",740.734185847119
"12716","France Ligue 1","Évian Thonon Gaillard FC","ETG",4087,"Stamina",702.721291418809
"12717","France Ligue 1","Paris Saint-Germain","PSG",9847,"Stamina",788.402939859329
"12718","France Ligue 1","Girondins de Bordeaux","BOR",9827,"Stamina",740.40138339921
"12719","France Ligue 1","Olympique Lyonnais","LYO",9748,"Stamina",765.585425729876
"12720","France Ligue 1","ES Troyes AC","TRO",10242,"Stamina",741.346076089983
"12721","France Ligue 1","Stade Rennais FC","REN",9851,"Stamina",748.717410942479
"12722","Italy Serie A","Roma","ROM",8686,"Stamina",767.695766914733
"12723","Italy Serie A","Catania","CAT",8530,"Stamina",700.03641380969
"12724","Italy Serie A","Chievo Verona","CHI",8533,"Stamina",701.872561449963
"12725","Italy Serie A","Bologna","BOL",9857,"Stamina",731.373986835916
"12726","Italy Serie A","Pescara","PES",9878,"Stamina",747.567722814117
"12727","Italy Serie A","Fiorentina","FIO",8535,"Stamina",714.043638938056
"12728","Italy Serie A","Inter","INT",8636,"Stamina",729.366872998123
"12729","Italy Serie A","Siena","SIE",8551,"Stamina",733.470924170924
"12730","Italy Serie A","Genoa","GEN",10233,"Stamina",725.993845550833
"12731","Italy Serie A","Udinese","UDI",8600,"Stamina",767.99209842022
"12732","Italy Serie A","Torino","TOR",9804,"Stamina",761.222930151466
"12733","Italy Serie A","Milan","ACM",8564,"Stamina",785.479722820535
"12734","Italy Serie A","Palermo","PAL",8540,"Stamina",775.033210531644
"12735","Italy Serie A","Juventus","JUV",9885,"Stamina",819.704086444924
"12736","Italy Serie A","Lazio","LAZ",8543,"Stamina",758.4595340469
"12737","Italy Serie A","Cagliari","CAG",8529,"Stamina",750.392987071816
"12738","Italy Serie A","Sampdoria","SAM",9882,"Stamina",748.698527922062
"12739","Italy Serie A","Napoli","NAP",9875,"Stamina",790.966223261638
"12740","England Premier League","Manchester City","MCI",8456,"Stamina",818.857726770068
"12741","England Premier League","Sunderland","SUN",8472,"Stamina",811.660022200358
"12742","England Premier League","Arsenal","ARS",9825,"Stamina",776.184625984075
"12743","England Premier League","Stoke City","STK",10194,"Stamina",815.267709225229
"12744","England Premier League","Liverpool","LIV",8650,"Stamina",782.589149164277
"12745","England Premier League","Manchester United","MUN",10260,"Stamina",718.316884509552
"12746","England Premier League","Queens Park Rangers","QPR",10172,"Stamina",777.220603159958
"12747","England Premier League","Reading","REA",9798,"Stamina",774.794862417276
"12748","England Premier League","Everton","EVE",8668,"Stamina",793.438192640693
"12749","England Premier League","Swansea City","SWA",10003,"Stamina",767.649456541848
"12750","England Premier League","Norwich City","NOR",9850,"Stamina",787.842161286989
"12751","England Premier League","Southampton","SOU",8466,"Stamina",796.865516305454
"12752","England Premier League","West Ham United","WHU",8654,"Stamina",787.588808736282
"12753","England Premier League","Fulham","FUL",9879,"Stamina",732.984765622502
"12754","England Premier League","Newcastle United","NEW",10261,"Stamina",806.128137988446
"12755","England Premier League","Aston Villa","AVL",10252,"Stamina",776.916997971517
"12756","England Premier League","Tottenham Hotspur","TOT",8586,"Stamina",824.378146966534
"12757","England Premier League","Chelsea","CHE",8455,"Stamina",808.350633538432
"12758","England Premier League","West Bromwich Albion","WBA",8659,"Stamina",779.098311600117
"12759","Italy Serie A","Milan","ACM",8564,"Stamina",804.239424393472
"12760","Italy Serie A","Genoa","GEN",10233,"Stamina",782.966272166947
"12761","Italy Serie A","Atalanta","ATA",8524,"Stamina",743.768071694238
"12762","Italy Serie A","Torino","TOR",9804,"Stamina",756.519477760427
"12763","Italy Serie A","Lazio","LAZ",8543,"Stamina",753.99581840208
"12764","Italy Serie A","Juventus","JUV",9885,"Stamina",812.744236394145
"12765","Italy Serie A","Bologna","BOL",9857,"Stamina",766.489196923181
"12766","Italy Serie A","Roma","ROM",8686,"Stamina",759.913494219045
"12767","Italy Serie A","Fiorentina","FIO",8535,"Stamina",729.780264482645
"12768","Italy Serie A","Parma","PAR",10167,"Stamina",733.64275289033
"12769","Italy Serie A","Inter","INT",8636,"Stamina",754.03721576614
"12770","Italy Serie A","Palermo","PAL",8540,"Stamina",755.031024547693
"12771","Italy Serie A","Udinese","UDI",8600,"Stamina",761.187291406219
"12772","Italy Serie A","Pescara","PES",9878,"Stamina",695.472085267674
"12773","Italy Serie A","Catania","CAT",8530,"Stamina",740.29506255264
"12774","Italy Serie A","Sampdoria","SAM",9882,"Stamina",782.749832635867
"12775","Italy Serie A","Napoli","NAP",9875,"Stamina",791.637468682883
"12776","Italy Serie A","Siena","SIE",8551,"Stamina",732.211590461156
"12777","Italy Serie A","Napoli","NAP",9875,"Stamina",781.439871910287
"12778","Italy Serie A","Torino","TOR",9804,"Stamina",716.05039137276
"12779","Italy Serie A","Pescara","PES",9878,"Stamina",766.368030469425
"12780","Italy Serie A","Milan","ACM",8564,"Stamina",818.087734098509
"12781","Italy Serie A","Parma","PAR",10167,"Stamina",763.281700791506
"12782","Italy Serie A","Sampdoria","SAM",9882,"Stamina",770.830223437941
"12783","Italy Serie A","Lazio","LAZ",8543,"Stamina",777.408330188779
"12784","Italy Serie A","Bologna","BOL",9857,"Stamina",727.181500771256
"12785","Italy Serie A","Chievo Verona","CHI",8533,"Stamina",729.441910555239
"12786","Italy Serie A","Atalanta","ATA",8524,"Stamina",752.109681451816
"12787","Italy Serie A","Udinese","UDI",8600,"Stamina",777.115129625234
"12788","Italy Serie A","Juventus","JUV",9885,"Stamina",814.439119704347
"12789","Italy Serie A","Fiorentina","FIO",8535,"Stamina",757.782105454567
"12790","Italy Serie A","Palermo","PAL",8540,"Stamina",765.441278497295
"12791","Italy Serie A","Inter","INT",8636,"Stamina",733.906187712915
"12792","Italy Serie A","Cagliari","CAG",8529,"Stamina",734.551427621251
"12793","Italy Serie A","Roma","ROM",8686,"Stamina",771.195828564794
"12794","Italy Serie A","Siena","SIE",8551,"Stamina",733.867282717283
"12795","Italy Serie A","Genoa","GEN",10233,"Stamina",733.480750281425
"12796","Italy Serie A","Atalanta","ATA",8524,"Stamina",721.569608699167
"12797","Italy Serie A","Roma","ROM",8686,"Stamina",739.565957171508
"12798","Italy Serie A","Fiorentina","FIO",8535,"Stamina",722.488785417611
"12799","Italy Serie A","Siena","SIE",8551,"Stamina",717.656652618722
"12800","Italy Serie A","Juventus","JUV",9885,"Stamina",809.387857518024
"12801","Italy Serie A","Milan","ACM",8564,"Stamina",790.005432012905
"12802","Italy Serie A","Udinese","UDI",8600,"Stamina",773.629106573357
"12803","Italy Serie A","Sampdoria","SAM",9882,"Stamina",775.113620879108
"12804","Italy Serie A","Inter","INT",8636,"Stamina",781.480230472022
"12805","Italy Serie A","Bologna","BOL",9857,"Stamina",744.177279687098
"12806","Italy Serie A","Genoa","GEN",10233,"Stamina",757.677739052551
"12807","Italy Serie A","Palermo","PAL",8540,"Stamina",764.281520043189
"12808","Italy Serie A","Cagliari","CAG",8529,"Stamina",734.681424707498
"12809","Italy Serie A","Parma","PAR",10167,"Stamina",748.500038285331
"12810","Italy Serie A","Torino","TOR",9804,"Stamina",728.189242031411
"12811","Italy Serie A","Catania","CAT",8530,"Stamina",719.498830353368
"12812","Italy Serie A","Napoli","NAP",9875,"Stamina",781.990485003953
"12813","Italy Serie A","Lazio","LAZ",8543,"Stamina",764.541902592988
"12814","Italy Serie A","Pescara","PES",9878,"Stamina",743.850640205076
"12815","Italy Serie A","Lazio","LAZ",8543,"Stamina",788.829408930821
"12816","Italy Serie A","Milan","ACM",8564,"Stamina",782.570152656437
"12817","Italy Serie A","Atalanta","ATA",8524,"Stamina",720.706926595478
"12818","Italy Serie A","Sampdoria","SAM",9882,"Stamina",787.280609992207
"12819","Italy Serie A","Juventus","JUV",9885,"Stamina",814.919498567573
"12820","Italy Serie A","Torino","TOR",9804,"Stamina",758.271298278739
"12821","Italy Serie A","Catania","CAT",8530,"Stamina",720.295119026381
"12822","Italy Serie A","Udinese","UDI",8600,"Stamina",748.349388796495
"12823","Italy Serie A","Cagliari","CAG",8529,"Stamina",730.744418739328
"12824","Italy Serie A","Pescara","PES",9878,"Stamina",704.190633739021
"12825","Italy Serie A","Siena","SIE",8551,"Stamina",726.668372567938
"12826","Italy Serie A","Genoa","GEN",10233,"Stamina",752.319573290735
"12827","Italy Serie A","Napoli","NAP",9875,"Stamina",795.985187871872
"12828","Italy Serie A","Inter","INT",8636,"Stamina",744.281401812652
"12829","Italy Serie A","Bologna","BOL",9857,"Stamina",770.975716582011
"12830","Italy Serie A","Chievo Verona","CHI",8533,"Stamina",699.541388081017
"12831","Italy Serie A","Palermo","PAL",8540,"Stamina",771.316523662731
"12832","Italy Serie A","Roma","ROM",8686,"Stamina",771.849206068172
"12833","Italy Serie A","Parma","PAR",10167,"Stamina",750.384771509935
"12834","Italy Serie A","Siena","SIE",8551,"Stamina",723.423430817548
"12835","Italy Serie A","Chievo Verona","CHI",8533,"Stamina",728.156696989677
"12836","Italy Serie A","Torino","TOR",9804,"Stamina",737.977408175611
"12837","Italy Serie A","Roma","ROM",8686,"Stamina",767.288217057183
"12838","Italy Serie A","Pescara","PES",9878,"Stamina",755.581390324132
"12839","Italy Serie A","Milan","ACM",8564,"Stamina",817.873128177212
"12840","Italy Serie A","Parma","PAR",10167,"Stamina",742.968705271282
"12841","Italy Serie A","Juventus","JUV",9885,"Stamina",832.012798566136
"12842","Italy Serie A","Udinese","UDI",8600,"Stamina",773.935480124522
"12843","Italy Serie A","Genoa","GEN",10233,"Stamina",753.356862948714
"12844","Italy Serie A","Catania","CAT",8530,"Stamina",700.03641380969
"12845","Italy Serie A","Inter","INT",8636,"Stamina",755.650729279654
"12846","Italy Serie A","Bologna","BOL",9857,"Stamina",748.996443299992
"12847","Italy Serie A","Lazio","LAZ",8543,"Stamina",758.793056774173
"12848","Italy Serie A","Sampdoria","SAM",9882,"Stamina",776.995252450394
"12849","Italy Serie A","Cagliari","CAG",8529,"Stamina",765.491606192679
"12850","Italy Serie A","Napoli","NAP",9875,"Stamina",795.40216519327
"12851","Italy Serie A","Atalanta","ATA",8524,"Stamina",724.563594782261
"12852","Italy Serie A","Udinese","UDI",8600,"Stamina",773.882744826996
"12853","Italy Serie A","Roma","ROM",8686,"Stamina",793.303992480831
"12854","Italy Serie A","Chievo Verona","CHI",8533,"Stamina",670.535256348711
"12855","Italy Serie A","Juventus","JUV",9885,"Stamina",826.42498334951
"12856","Italy Serie A","Catania","CAT",8530,"Stamina",715.932381551625
"12857","Italy Serie A","Parma","PAR",10167,"Stamina",740.33610462716
"12858","Italy Serie A","Genoa","GEN",10233,"Stamina",723.156791151765
"12859","Italy Serie A","Napoli","NAP",9875,"Stamina",793.271418066833
"12860","Italy Serie A","Fiorentina","FIO",8535,"Stamina",765.029349522591
"12861","Italy Serie A","Cagliari","CAG",8529,"Stamina",761.79066582984
"12862","Italy Serie A","Siena","SIE",8551,"Stamina",724.011328211328
"12863","Italy Serie A","Atalanta","ATA",8524,"Stamina",778.476082213131
"12864","Italy Serie A","Palermo","PAL",8540,"Stamina",782.023926664733
"12865","Italy Serie A","Bologna","BOL",9857,"Stamina",761.019232394955
"12866","Italy Serie A","Sampdoria","SAM",9882,"Stamina",772.111300859756
"12867","Italy Serie A","Inter","INT",8636,"Stamina",775.874327143445
"12868","Italy Serie A","Pescara","PES",9878,"Stamina",736.385107682043
"12869","Italy Serie A","Milan","ACM",8564,"Stamina",788.372694456344
"12870","Italy Serie A","Torino","TOR",9804,"Stamina",740.269141633207
"12871","Italy Serie A","Sampdoria","SAM",9882,"Stamina",753.922993530167
"12872","Italy Serie A","Bologna","BOL",9857,"Stamina",762.747167937673
"12873","Italy Serie A","Torino","TOR",9804,"Stamina",713.694615999199
"12874","Italy Serie A","Catania","CAT",8530,"Stamina",721.413572609834
"12875","Italy Serie A","Fiorentina","FIO",8535,"Stamina",721.859856555924
"12876","Italy Serie A","Chievo Verona","CHI",8533,"Stamina",679.894167235883
"12877","Italy Serie A","Atalanta","ATA",8524,"Stamina",697.857839714228
"12878","Italy Serie A","Udinese","UDI",8600,"Stamina",748.618575255198
"12879","Italy Serie A","Cagliari","CAG",8529,"Stamina",746.076158804046
"12880","Italy Serie A","Pescara","PES",9878,"Stamina",746.349159576982
"12881","Italy Serie A","Palermo","PAL",8540,"Stamina",775.299933399934
"12882","Italy Serie A","Genoa","GEN",10233,"Stamina",711.807715926569
"12883","Italy Serie A","Lazio","LAZ",8543,"Stamina",752.126818006522
"12884","Italy Serie A","Juventus","JUV",9885,"Stamina",814.428008593236
"12885","Italy Serie A","Inter","INT",8636,"Stamina",792.628855516355
"12886","Italy Serie A","Parma","PAR",10167,"Stamina",741.352348573675
"12887","Italy Serie A","Napoli","NAP",9875,"Stamina",786.288726327383
"12888","Italy Serie A","Roma","ROM",8686,"Stamina",781.455967412217
"12889","Italy Serie A","Milan","ACM",8564,"Stamina",809.019311091741
"12890","Spain LIGA BBVA","Valencia CF","VAL",10267,"Stamina",778.788058064529
"12891","Spain LIGA BBVA","Athletic Club de Bilbao","BIL",8315,"Stamina",786.997754625894
"12892","Spain LIGA BBVA","Real Betis Balompié","BET",8603,"Stamina",760.912376775315
"12893","Spain LIGA BBVA","Rayo Vallecano","RAY",8370,"Stamina",753.756249294184
"12894","Spain LIGA BBVA","RCD Mallorca","MAL",8661,"Stamina",770.404847345637
"12895","Spain LIGA BBVA","Granada CF","GRA",7878,"Stamina",759.086047496216
"12896","Spain LIGA BBVA","CA Osasuna","OSA",8371,"Stamina",754.028094479256
"12897","Spain LIGA BBVA","Real Madrid CF","REA",8633,"Stamina",832.609270257592
"12898","Spain LIGA BBVA","RC Deportivo de La Coruña","COR",9783,"Stamina",711.461536723624
"12899","Spain LIGA BBVA","Real Zaragoza","ZAR",8394,"Stamina",787.382541423718
"12900","Spain LIGA BBVA","Real Sociedad","SOC",8560,"Stamina",774.077190038117
"12901","Spain LIGA BBVA","Real Valladolid","VAL",10281,"Stamina",742.30171615491
"12902","Spain LIGA BBVA","FC Barcelona","BAR",8634,"Stamina",814.238046791918
"12903","Spain LIGA BBVA","Getafe CF","GET",8305,"Stamina",722.977961064277
"12904","Spain LIGA BBVA","Sevilla FC","SEV",8302,"Stamina",815.004330404148
"12905","Spain LIGA BBVA","Atlético Madrid","AMA",9906,"Stamina",812.695088136265
"12906","Spain LIGA BBVA","RC Celta de Vigo","CEL",9910,"Stamina",756.457443316718
"12907","Spain LIGA BBVA","Málaga CF","MAL",9864,"Stamina",781.735723528153
"12908","Spain LIGA BBVA","RCD Espanyol","ESP",8558,"Stamina",752.656997607656
"12909","Spain LIGA BBVA","RCD Mallorca","MAL",8661,"Stamina",755.356601731602
"12910","Spain LIGA BBVA","Málaga CF","MAL",9864,"Stamina",758.338697838415
"12911","Spain LIGA BBVA","Getafe CF","GET",8305,"Stamina",719.348561478356
"12912","Spain LIGA BBVA","CA Osasuna","OSA",8371,"Stamina",774.543274036541
"12913","Spain LIGA BBVA","Valencia CF","VAL",10267,"Stamina",776.097686698137
"12914","Spain LIGA BBVA","Sevilla FC","SEV",8302,"Stamina",819.25093673899
"12915","Spain LIGA BBVA","Real Madrid CF","REA",8633,"Stamina",773.390112319297
"12916","Spain LIGA BBVA","Real Zaragoza","ZAR",8394,"Stamina",760.154092095269
"12917","Spain LIGA BBVA","Atlético Madrid","AMA",9906,"Stamina",811.073876015053
"12918","Spain LIGA BBVA","RC Deportivo de La Coruña","COR",9783,"Stamina",711.461536723624
"12919","Spain LIGA BBVA","Rayo Vallecano","RAY",8370,"Stamina",753.756249294184
"12920","Spain LIGA BBVA","RC Celta de Vigo","CEL",9910,"Stamina",740.943283792032
"12921","Spain LIGA BBVA","Real Betis Balompié","BET",8603,"Stamina",768.879469419469
"12922","Spain LIGA BBVA","FC Barcelona","BAR",8634,"Stamina",825.769475363346
"12923","Spain LIGA BBVA","Athletic Club de Bilbao","BIL",8315,"Stamina",787.888189408503
"12924","Spain LIGA BBVA","Granada CF","GRA",7878,"Stamina",770.342018203257
"12925","Spain LIGA BBVA","Levante UD","LEV",8581,"Stamina",735.404434510162
"12926","Spain LIGA BBVA","Real Valladolid","VAL",10281,"Stamina",757.093318775317
"12927","Italy Serie A","Pescara","PES",9878,"Stamina",720.115236913624
"12928","Italy Serie A","Inter","INT",8636,"Stamina",800.82364594632
"12929","Italy Serie A","Roma","ROM",8686,"Stamina",773.525458194424
"12930","Italy Serie A","Napoli","NAP",9875,"Stamina",792.806301543147
"12931","Italy Serie A","Lazio","LAZ",8543,"Stamina",758.230785711902
"12932","Italy Serie A","Fiorentina","FIO",8535,"Stamina",752.437812875574
"12933","Italy Serie A","Siena","SIE",8551,"Stamina",703.96896419853
"12934","Italy Serie A","Udinese","UDI",8600,"Stamina",766.591580026533
"12935","Italy Serie A","Cagliari","CAG",8529,"Stamina",748.708233302511
"12936","Italy Serie A","Genoa","GEN",10233,"Stamina",733.560043027228
"12937","Italy Serie A","Atalanta","ATA",8524,"Stamina",749.800452646619
"12938","Italy Serie A","Palermo","PAL",8540,"Stamina",764.281520043189
"12939","Italy Serie A","Parma","PAR",10167,"Stamina",728.626846425759
"12940","Italy Serie A","Sampdoria","SAM",9882,"Stamina",782.713777803103
"12941","Italy Serie A","Chievo Verona","CHI",8533,"Stamina",729.803277804842
"12942","Italy Serie A","Juventus","JUV",9885,"Stamina",832.012798566136
"12943","Italy Serie A","Catania","CAT",8530,"Stamina",717.413734708272
"12944","Italy Serie A","Torino","TOR",9804,"Stamina",749.054341321782
"12945","France Ligue 1","AS Nancy-Lorraine","NAN",8481,"Stamina",711.428751803752
"12946","France Ligue 1","LOSC Lille","LIL",8639,"Stamina",783.280165296184
"12947","France Ligue 1","Olympique Lyonnais","LYO",9748,"Stamina",755.087054262415
"12948","France Ligue 1","Stade Brestois 29","BRE",8521,"Stamina",721.816156199322
"12949","France Ligue 1","SC Bastia","BAS",7794,"Stamina",702.68065484755
"12950","France Ligue 1","FC Lorient","LOR",8689,"Stamina",740.975041877926
"12951","France Ligue 1","Stade de Reims","REI",9837,"Stamina",739.358104395605
"12952","France Ligue 1","AS Saint-Étienne","ETI",9853,"Stamina",780.589278172951
"12953","France Ligue 1","OGC Nice","NIC",9831,"Stamina",736.950851906802
"12954","France Ligue 1","Toulouse FC","TOU",9941,"Stamina",779.135690581283
"12955","France Ligue 1","ES Troyes AC","TRO",10242,"Stamina",756.008576089983
"12956","France Ligue 1","Olympique de Marseille","MAR",8592,"Stamina",804.748002512426
"12957","France Ligue 1","Montpellier Hérault SC","MON",10249,"Stamina",738.683682712215
"12958","France Ligue 1","Girondins de Bordeaux","BOR",9827,"Stamina",724.088482652613
"12959","France Ligue 1","Paris Saint-Germain","PSG",9847,"Stamina",813.835058199233
"12960","France Ligue 1","Stade Rennais FC","REN",9851,"Stamina",741.136528589538
"12961","France Ligue 1","Valenciennes FC","VAL",9873,"Stamina",713.932962962963
"12962","France Ligue 1","FC Sochaux-Montbéliard","SOC",9874,"Stamina",744.905428500291
"12963","Spain LIGA BBVA","Atlético Madrid","AMA",9906,"Stamina",796.477261865972
"12964","Spain LIGA BBVA","RC Celta de Vigo","CEL",9910,"Stamina",745.86130612058
"12965","Spain LIGA BBVA","RC Deportivo de La Coruña","COR",9783,"Stamina",729.748064654644
"12966","Spain LIGA BBVA","Real Sociedad","SOC",8560,"Stamina",772.825330743674
"12967","Spain LIGA BBVA","Rayo Vallecano","RAY",8370,"Stamina",755.160794748729
"12968","Spain LIGA BBVA","RCD Espanyol","ESP",8558,"Stamina",712.252956446892
"12969","Spain LIGA BBVA","Sevilla FC","SEV",8302,"Stamina",802.206334950007
"12970","Spain LIGA BBVA","CA Osasuna","OSA",8371,"Stamina",778.268430356829
"12971","Spain LIGA BBVA","Athletic Club de Bilbao","BIL",8315,"Stamina",799.438544099579
"12972","Spain LIGA BBVA","Real Madrid CF","REA",8633,"Stamina",796.45812272791
"12973","Spain LIGA BBVA","Málaga CF","MAL",9864,"Stamina",757.22296958817
"12974","Spain LIGA BBVA","Valencia CF","VAL",10267,"Stamina",753.206553578676
"12975","Spain LIGA BBVA","Granada CF","GRA",7878,"Stamina",763.648000702535
"12976","Spain LIGA BBVA","FC Barcelona","BAR",8634,"Stamina",815.336891017867
"12977","Spain LIGA BBVA","RCD Mallorca","MAL",8661,"Stamina",746.854861641626
"12978","Spain LIGA BBVA","Real Valladolid","VAL",10281,"Stamina",766.638773320771
"12979","Spain LIGA BBVA","Getafe CF","GET",8305,"Stamina",738.433012941391
"12980","Spain LIGA BBVA","Real Betis Balompié","BET",8603,"Stamina",733.400392648287
"12981","England Premier League","Manchester United","MUN",10260,"Stamina",734.155376327332
"12982","England Premier League","Sunderland","SUN",8472,"Stamina",806.384510605506
"12983","England Premier League","Chelsea","CHE",8455,"Stamina",814.713378636472
"12984","England Premier League","Newcastle United","NEW",10261,"Stamina",813.800611512646
"12985","England Premier League","West Bromwich Albion","WBA",8659,"Stamina",755.504987353304
"12986","England Premier League","Fulham","FUL",9879,"Stamina",754.622869023853
"12987","England Premier League","Reading","REA",9798,"Stamina",764.235652814618
"12988","England Premier League","Stoke City","STK",10194,"Stamina",812.109897777417
"12989","England Premier League","Aston Villa","AVL",10252,"Stamina",782.397091362744
"12990","England Premier League","Liverpool","LIV",8650,"Stamina",812.696276816896
"12991","England Premier League","Manchester City","MCI",8456,"Stamina",824.189102278617
"12992","England Premier League","Swansea City","SWA",10003,"Stamina",771.678877921384
"12993","England Premier League","West Ham United","WHU",8654,"Stamina",769.36272177976
"12994","England Premier League","Everton","EVE",8668,"Stamina",810.121648351648
"12995","England Premier League","Wigan Athletic","WIG",8528,"Stamina",763.753039028039
"12996","England Premier League","Norwich City","NOR",9850,"Stamina",781.442161286989
"12997","England Premier League","Queens Park Rangers","QPR",10172,"Stamina",770.668559252809
"12998","England Premier League","Southampton","SOU",8466,"Stamina",809.232128310757
"12999","England Premier League","Arsenal","ARS",9825,"Stamina",767.471586246035
"13000","France Ligue 1","Stade Rennais FC","REN",9851,"Stamina",747.711443338046
"13001","France Ligue 1","AC Ajaccio","AJA",8576,"Stamina",719.165900031341
"13002","France Ligue 1","Stade de Reims","REI",9837,"Stamina",740.849054621849
"13003","France Ligue 1","ES Troyes AC","TRO",10242,"Stamina",716.440946010511
"13004","France Ligue 1","OGC Nice","NIC",9831,"Stamina",743.730423047586
"13005","France Ligue 1","Valenciennes FC","VAL",9873,"Stamina",740.849326599327
"13006","France Ligue 1","Montpellier Hérault SC","MON",10249,"Stamina",748.678756603841
"13007","France Ligue 1","AS Saint-Étienne","ETI",9853,"Stamina",787.368648759661
"13008","France Ligue 1","AS Nancy-Lorraine","NAN",8481,"Stamina",724.797986017814
"13009","France Ligue 1","SC Bastia","BAS",7794,"Stamina",696.212141317736
"13010","France Ligue 1","Toulouse FC","TOU",9941,"Stamina",795.854755092089
"13011","France Ligue 1","LOSC Lille","LIL",8639,"Stamina",761.36407268757
"13012","France Ligue 1","Olympique Lyonnais","LYO",9748,"Stamina",771.067634604554
"13013","France Ligue 1","Stade Brestois 29","BRE",8521,"Stamina",703.115601503759
"13014","France Ligue 1","FC Sochaux-Montbéliard","SOC",9874,"Stamina",722.829354425357
"13015","France Ligue 1","Girondins de Bordeaux","BOR",9827,"Stamina",722.195202020202
"13016","France Ligue 1","Paris Saint-Germain","PSG",9847,"Stamina",803.773153437328
"13017","France Ligue 1","FC Lorient","LOR",8689,"Stamina",723.736948669628
"13018","Italy Serie A","Roma","ROM",8686,"Stamina",753.825435055986
"13019","Italy Serie A","Milan","ACM",8564,"Stamina",810.028291111728
"13020","Italy Serie A","Pescara","PES",9878,"Stamina",750.107700274636
"13021","Italy Serie A","Sampdoria","SAM",9882,"Stamina",755.307911713488
"13022","Italy Serie A","Catania","CAT",8530,"Stamina",720.900429679967
"13023","Italy Serie A","Atalanta","ATA",8524,"Stamina",735.277743232377
"13024","Italy Serie A","Cagliari","CAG",8529,"Stamina",729.883833155557
"13025","Italy Serie A","Chievo Verona","CHI",8533,"Stamina",699.741469012988
"13026","Italy Serie A","Bologna","BOL",9857,"Stamina",739.046008517383
"13027","Italy Serie A","Fiorentina","FIO",8535,"Stamina",765.629638441882
"13028","Italy Serie A","Inter","INT",8636,"Stamina",766.735438254556
"13029","Italy Serie A","Genoa","GEN",10233,"Stamina",724.874610653809
"13030","Italy Serie A","Napoli","NAP",9875,"Stamina",793.729546145651
"13031","Italy Serie A","Juventus","JUV",9885,"Stamina",823.44560952342
"13032","Italy Serie A","Lazio","LAZ",8543,"Stamina",753.857634554858
"13033","Italy Serie A","Parma","PAR",10167,"Stamina",737.716872383199
"13034","Italy Serie A","Torino","TOR",9804,"Stamina",776.657062142839
"13035","Italy Serie A","Siena","SIE",8551,"Stamina",752.25146955147
"13036","Spain LIGA BBVA","Athletic Club de Bilbao","BIL",8315,"Stamina",795.051369245447
"13037","Spain LIGA BBVA","Granada CF","GRA",7878,"Stamina",768.270882472684
"13038","Spain LIGA BBVA","Real Sociedad","SOC",8560,"Stamina",765.259729720657
"13039","Spain LIGA BBVA","Málaga CF","MAL",9864,"Stamina",768.834080699281
"13040","Spain LIGA BBVA","Getafe CF","GET",8305,"Stamina",735.45731024421
"13041","Spain LIGA BBVA","Levante UD","LEV",8581,"Stamina",727.552887782507
"13042","Spain LIGA BBVA","RCD Mallorca","MAL",8661,"Stamina",751.43693936558
"13043","Spain LIGA BBVA","Real Madrid CF","REA",8633,"Stamina",788.557362499679
"13044","Spain LIGA BBVA","RC Deportivo de La Coruña","COR",9783,"Stamina",727.268842101524
"13045","Spain LIGA BBVA","CA Osasuna","OSA",8371,"Stamina",783.250090275857
"13046","Spain LIGA BBVA","Atlético Madrid","AMA",9906,"Stamina",799.982030136916
"13047","Spain LIGA BBVA","Valencia CF","VAL",10267,"Stamina",797.94548952196
"13048","Spain LIGA BBVA","Real Zaragoza","ZAR",8394,"Stamina",765.132904826655
"13049","Spain LIGA BBVA","FC Barcelona","BAR",8634,"Stamina",828.771911976912
"13050","Spain LIGA BBVA","RCD Espanyol","ESP",8558,"Stamina",717.432072537773
"13051","Spain LIGA BBVA","Real Valladolid","VAL",10281,"Stamina",766.638773320771
"13052","Spain LIGA BBVA","RC Celta de Vigo","CEL",9910,"Stamina",735.359551734616
"13053","Spain LIGA BBVA","Rayo Vallecano","RAY",8370,"Stamina",740.214582627517
"13054","Spain LIGA BBVA","Sevilla FC","SEV",8302,"Stamina",780.141117558703
"13055","Spain LIGA BBVA","Málaga CF","MAL",9864,"Stamina",774.136013066431
"13056","Spain LIGA BBVA","Real Valladolid","VAL",10281,"Stamina",740.131261609455
