"","league_name","home_team_api_id","home_team_short_name","home_team_long_name","Overall","Potential","Stamina","Agility","Aggression"
"650","England Premier League",10261,"NEW","Newcastle United",832.240791798909,870.205681376347,813.800611512646,775.063744219795,739.481113449668
"651","England Premier League",8659,"WBA","West Bromwich Albion",805.237501749663,839.022444495909,755.504987353304,663.107201167229,741.211113522108
"652","England Premier League",9879,"FUL","Fulham",835.852798917577,862.591752912696,754.622869023853,703.78244693925,768.742377130762
"653","England Premier League",9798,"REA","Reading",751.441981706034,795.476467236467,764.235652814618,656.841064656927,749.331111602319
"654","England Premier League",10194,"STK","Stoke City",807.044177674383,841.200878656012,812.109897777417,693.423117703579,782.151089438926
"655","England Premier League",10252,"AVL","Aston Villa",771.581312841747,831.533509582205,782.397091362744,722.314864893561,755.301363805277
"656","England Premier League",8650,"LIV","Liverpool",869.310922631531,898.35369751679,812.696276816896,748.300725969035,740.094394030421
"657","England Premier League",8456,"MCI","Manchester City",902.842680271075,931.708787041546,824.189102278617,756.851515162452,762.406185779424
"658","England Premier League",10003,"SWA","Swansea City",806.545037516514,850.649096343948,771.678877921384,795.7072999223,652.496328120138
"659","England Premier League",8654,"WHU","West Ham United",800.4964764668,829.81392892553,769.36272177976,648.563712194493,770.326033303694
"660","England Premier League",8668,"EVE","Everton",850.1649496337,878.725682234432,810.121648351648,737.643992673993,752.172165750916
"661","England Premier League",8528,"WIG","Wigan Athletic",791.423331023331,828.39525982026,763.753039028039,732.194123931624,669.41923991299
"662","England Premier League",9850,"NOR","Norwich City",784.059393536249,814.044621202136,781.442161286989,700.009463019489,732.866413009779
"663","England Premier League",10172,"QPR","Queens Park Rangers",816.251134983141,844.069975168979,770.668559252809,740.79741324127,740.371587078964
"664","England Premier League",8466,"SOU","Southampton",798.386243868929,841.664889796057,809.232128310757,752.699525332353,672.318639700222
"665","England Premier League",9825,"ARS","Arsenal",878.524289987729,910.675923034066,767.471586246035,751.637194689549,744.47536690945
"666","France Ligue 1",9851,"REN","Stade Rennais FC",787.63399819698,844.367420885403,747.711443338046,748.055535704998,657.458012737769
"667","France Ligue 1",8576,"AJA","AC Ajaccio",753.722646716029,801.303151995064,719.165900031341,710.353193375252,710.507659007659
"668","France Ligue 1",9837,"REI","Stade de Reims",761.082958789576,801.961125965538,740.849054621849,734.258772599949,675.342182327477
"669","France Ligue 1",10242,"TRO","ES Troyes AC",727.33334527791,791.245005175983,716.440946010511,735.461851011308,636.376532887403
"670","France Ligue 1",9831,"NIC","OGC Nice",778.886923272507,836.869297267695,743.730423047586,699.781574057775,711.911304738994
"671","France Ligue 1",9873,"VAL","Valenciennes FC",775.210437710438,816.50281986532,740.849326599327,695.883754208754,694.230008417508
"672","France Ligue 1",10249,"MON","Montpellier Hérault SC",802.757023274077,841.207275826372,748.678756603841,747.076559934319,736.994380042122
"673","France Ligue 1",9853,"ETI","AS Saint-Étienne",820.338672499158,871.817231494249,787.368648759661,698.119010848046,745.1595157381
"674","France Ligue 1",8481,"NAN","AS Nancy-Lorraine",758.231233114981,820.840300205767,724.797986017814,688.4306903796,623.908224266718
"675","France Ligue 1",7794,"BAS","SC Bastia",757.54402591519,788.83818727354,696.212141317736,690.594279018304,707.219660883539
"676","France Ligue 1",9941,"TOU","Toulouse FC",801.937063193958,858.804658046391,795.854755092089,731.130415480519,758.317818363545
"677","France Ligue 1",8639,"LIL","LOSC Lille",809.150981830525,857.14790236133,761.36407268757,747.899238087275,684.308795613482
"678","France Ligue 1",9748,"LYO","Olympique Lyonnais",830.739850555492,877.152188926904,771.067634604554,721.955407990449,749.003497601016
"679","France Ligue 1",8521,"BRE","Stade Brestois 29",742.771647869674,798.405701754386,703.115601503759,697.763032581454,681.459962406015
"680","France Ligue 1",9874,"SOC","FC Sochaux-Montbéliard",734.322316398996,803.256067831751,722.829354425357,704.554755640555,655.074319750784
"681","France Ligue 1",9827,"BOR","Girondins de Bordeaux",823.777026007198,865.523108755867,722.195202020202,766.492734819459,707.624123418089
"682","France Ligue 1",9847,"PSG","Paris Saint-Germain",871.731014128714,914.827451859381,803.773153437328,834.23043911731,769.608032967949
"683","France Ligue 1",8689,"LOR","FC Lorient",776.729642582257,831.309167296561,723.736948669628,699.831111315324,702.721869941429
"684","Italy Serie A",8686,"ROM","Roma",842.654650040074,890.466414731143,753.825435055986,735.052815737009,770.355313682811
"685","Italy Serie A",8564,"ACM","Milan",844.363009913516,887.885322342931,810.028291111728,772.964444791316,777.01323772222
"686","Italy Serie A",9878,"PES","Pescara",754.053663227454,794.75033402977,750.107700274636,733.692893575958,725.231664952431
"687","Italy Serie A",9882,"SAM","Sampdoria",788.435800094677,849.179178224653,755.307911713488,732.953885715609,753.715966117767
"688","Italy Serie A",8530,"CAT","Catania",806.586465422901,828.867783652826,720.900429679967,724.880593031923,743.682574848009
"689","Italy Serie A",8524,"ATA","Atalanta",800.94022439182,837.645512630005,735.277743232377,717.924417867522,748.823076791692
"690","Italy Serie A",8529,"CAG","Cagliari",796.477309533265,850.442849143149,729.883833155557,746.709424475683,734.513166265922
"691","Italy Serie A",8533,"CHI","Chievo Verona",801.550774507977,824.608054532558,699.741469012988,675.65268262887,763.773034966552
"692","Italy Serie A",9857,"BOL","Bologna",790.139138972875,832.238012026673,739.046008517383,726.7598828698,721.202613786581
"693","Italy Serie A",8535,"FIO","Fiorentina",842.256128167478,878.799448184697,765.629638441882,767.196293738884,708.751657260888
"694","Italy Serie A",8636,"INT","Inter",828.286290221217,881.795382150529,766.735438254556,743.09490815557,765.70171225833
"695","Italy Serie A",10233,"GEN","Genoa",811.832760179841,839.857682604295,724.874610653809,717.189487664891,752.028097990948
"696","Italy Serie A",9875,"NAP","Napoli",860.681105505258,883.741169366724,793.729546145651,763.359928127131,782.393072782627
"697","Italy Serie A",9885,"JUV","Juventus",874.524282654217,911.410131155605,823.44560952342,819.075340138423,773.569922718049
"698","Italy Serie A",8543,"LAZ","Lazio",850.987446602991,883.208844114595,753.857634554858,766.425803337346,762.78401932345
"699","Italy Serie A",10167,"PAR","Parma",812.306957307197,847.354882138705,737.716872383199,751.584494525094,735.186569532986
"700","Italy Serie A",9804,"TOR","Torino",787.211696610083,831.05182999038,776.657062142839,741.301527588772,733.215916362705
"701","Italy Serie A",8551,"SIE","Siena",780.84525024525,807.495592695593,752.25146955147,736.126293226293,739.626420426421
"702","Spain LIGA BBVA",8315,"BIL","Athletic Club de Bilbao",815.267682227817,853.423911872735,795.051369245447,736.507461451592,754.854374189029
"703","Spain LIGA BBVA",7878,"GRA","Granada CF",798.936952876831,826.594246689817,768.270882472684,749.657769074941,767.01550171627
"704","Spain LIGA BBVA",8560,"SOC","Real Sociedad",822.613586447454,858.794915896461,765.259729720657,744.975998075998,699.688457501901
"705","Spain LIGA BBVA",9864,"MAL","Málaga CF",842.885718062182,868.049167480954,768.834080699281,769.675661718561,733.646565136491
"706","Spain LIGA BBVA",8305,"GET","Getafe CF",814.313105226835,852.445877374596,735.45731024421,727.921296901674,727.414053249065
"707","Spain LIGA BBVA",8581,"LEV","Levante UD",795.959327944811,826.785153085854,727.552887782507,728.20193264973,727.762067253557
"708","Spain LIGA BBVA",8661,"MAL","RCD Mallorca",798.731001976236,836.94822506962,751.43693936558,708.40505785214,739.860078888708
"709","Spain LIGA BBVA",8633,"REA","Real Madrid CF",887.336788358284,926.982385057933,788.557362499679,793.645008070095,738.233463452889
"710","Spain LIGA BBVA",9783,"COR","RC Deportivo de La Coruña",794.146087102397,831.465413776468,727.268842101524,716.376830518227,673.193109482775
"711","Spain LIGA BBVA",8371,"OSA","CA Osasuna",783.292701737622,816.673688736892,783.250090275857,732.064949413668,733.170148112757
"712","Spain LIGA BBVA",9906,"AMA","Atlético Madrid",859.606228490943,899.434794310289,799.982030136916,793.043684410311,748.180649862761
"713","Spain LIGA BBVA",10267,"VAL","Valencia CF",860.532570094335,898.632618947325,797.94548952196,809.788885118297,741.80576042929
"714","Spain LIGA BBVA",8394,"ZAR","Real Zaragoza",788.887103637104,822.025613738114,765.132904826655,738.584991859992,704.861861749362
"715","Spain LIGA BBVA",8634,"BAR","FC Barcelona",894.112845117845,927.928001443001,828.771911976912,846.399824434824,748.219396344396
"716","Spain LIGA BBVA",8558,"ESP","RCD Espanyol",811.184299174936,849.047985304842,717.432072537773,736.955851617423,749.059450121975
"717","Spain LIGA BBVA",10281,"VAL","Real Valladolid",788.550660557167,817.441891954456,766.638773320771,732.847174044652,692.588151345503
"718","Spain LIGA BBVA",9910,"CEL","RC Celta de Vigo",783.602060153743,820.706519871199,735.359551734616,745.339931984628,668.998873627532
"719","Spain LIGA BBVA",8370,"RAY","Rayo Vallecano",795.025150574064,825.556242236025,740.214582627517,732.325486071899,777.727351308112
"720","Spain LIGA BBVA",8302,"SEV","Sevilla FC",851.987486707084,881.692790130406,780.141117558703,730.911567857017,789.662317819129
"721","Spain LIGA BBVA",9864,"MAL","Málaga CF",841.332577965564,868.848684389166,774.136013066431,780.277110993923,722.593425039872
"722","Spain LIGA BBVA",10281,"VAL","Real Valladolid",791.029936728492,818.581301207166,740.131261609455,731.759584379888,711.345320192632
"723","Spain LIGA BBVA",8305,"GET","Getafe CF",809.911743946691,847.596764718039,756.121607012725,740.353467931006,738.972027427242
"724","Spain LIGA BBVA",8558,"ESP","RCD Espanyol",805.522103510525,843.91027709133,773.55021189337,738.936589726063,757.776936630621
"725","Spain LIGA BBVA",8634,"BAR","FC Barcelona",922.889155742704,952.811085294634,840.910110283981,854.788956646699,716.096023426991
"726","Spain LIGA BBVA",9910,"CEL","RC Celta de Vigo",782.55445249824,824.92892816466,744.435947268906,748.55532273423,659.291377614773
"727","Spain LIGA BBVA",8603,"BET","Real Betis Balompié",797.37570144415,830.153072081176,736.063810365879,734.871283735422,676.172682202855
"728","Spain LIGA BBVA",8581,"LEV","Levante UD",812.093356986677,830.74629067099,729.008886719281,696.844225057489,762.299006390636
"729","Spain LIGA BBVA",8371,"OSA","CA Osasuna",778.666667771588,804.391600824805,773.437582783349,702.776394635113,724.694343916953
"730","Spain LIGA BBVA",8560,"SOC","Real Sociedad",821.935645270983,857.761092367049,772.219533642225,742.046586311292,699.787967305823
"731","Spain LIGA BBVA",8302,"SEV","Sevilla FC",847.695287218593,878.632794392981,789.575154216844,751.858072545849,804.706222337458
"732","Spain LIGA BBVA",8661,"MAL","RCD Mallorca",789.750390347527,835.473069790117,733.699102926657,683.866690874915,712.107447763795
"733","Spain LIGA BBVA",7878,"GRA","Granada CF",795.255748491131,827.013042063885,772.927841551341,715.78312377943,751.316894108561
"734","Spain LIGA BBVA",8370,"RAY","Rayo Vallecano",792.921740514388,828.305462184874,726.103757108904,758.01737012987,708.173169722434
"735","Spain LIGA BBVA",8394,"ZAR","Real Zaragoza",784.536454286454,817.151154863655,764.751952445703,750.818758093758,730.567489454989
"736","Spain LIGA BBVA",10267,"VAL","Valencia CF",858.156161317926,895.40208466679,772.892720069191,800.218176197588,756.541935365465
"737","Spain LIGA BBVA",9906,"AMA","Atlético Madrid",870.419356609574,907.314485434051,820.659932659933,766.485159566681,769.63508271117
"738","Spain LIGA BBVA",8315,"BIL","Athletic Club de Bilbao",826.353530148013,872.701969467314,769.699258385293,750.71641025641,745.462079816735
"739","Spain LIGA BBVA",9783,"COR","RC Deportivo de La Coruña",811.362334241985,838.614451504568,724.802644835784,736.112637007695,702.138503486178
"740","Spain LIGA BBVA",9910,"CEL","RC Celta de Vigo",782.264843374421,822.933699806273,755.133719282467,768.981196178524,644.050637068769
"741","Spain LIGA BBVA",8633,"REA","Real Madrid CF",889.096825191566,931.982359519838,792.739700251264,782.173004471365,719.555376474315
"742","Spain LIGA BBVA",8315,"BIL","Athletic Club de Bilbao",836.63019681468,874.709826610171,791.01592505196,751.559505494505,782.60517505483
"743","Spain LIGA BBVA",8560,"SOC","Real Sociedad",828.487819184027,866.726309758353,772.825330743674,765.079919644626,698.444489044954
"744","Spain LIGA BBVA",7878,"GRA","Granada CF",795.255748491131,827.013042063885,772.927841551341,715.78312377943,751.316894108561
"745","Spain LIGA BBVA",8370,"RAY","Rayo Vallecano",790.816978609626,828.804271708683,731.90296345811,747.604274891775,713.431503055768
"746","Spain LIGA BBVA",10267,"VAL","Valencia CF",841.819742264063,883.064672066326,774.493996270917,782.459292561145,759.047669854981
"747","Spain LIGA BBVA",8603,"BET","Real Betis Balompié",802.90648962149,836.59467032967,746.15768009768,716.982832722833,698.032753357753
"748","Spain LIGA BBVA",8581,"LEV","Levante UD",811.820955552986,833.636971674575,733.614621486306,684.489386347811,773.752411408557
"749","Spain LIGA BBVA",8302,"SEV","Sevilla FC",847.695287218593,878.632794392981,789.575154216844,751.858072545849,804.706222337458
"750","Spain LIGA BBVA",10281,"VAL","Real Valladolid",782.761535474573,813.780653349277,735.304594942788,744.721527953556,668.382060004544
"751","Spain LIGA BBVA",8661,"MAL","RCD Mallorca",783.415072887209,823.743407091704,761.173309275863,697.78980595428,732.222527128874
"752","Spain LIGA BBVA",9906,"AMA","Atlético Madrid",870.001265820763,910.538659044589,799.825464480351,806.283693193797,756.261897117922
"753","Spain LIGA BBVA",9864,"MAL","Málaga CF",849.882804309269,873.905778462565,783.107552597753,733.096958014857,786.313620303546
"754","Spain LIGA BBVA",8394,"ZAR","Real Zaragoza",787.43247330012,820.791053853554,767.979700514627,738.44721917516,729.616568480539
"755","Spain LIGA BBVA",8305,"GET","Getafe CF",814.703027069698,850.753467823363,737.2236713341,737.025615132463,722.097471791307
"756","Spain LIGA BBVA",8558,"ESP","RCD Espanyol",799.859712238226,836.653606001841,756.445980727219,728.024161596917,750.04319050059
"757","Spain LIGA BBVA",9783,"COR","RC Deportivo de La Coruña",805.900930733213,834.830173501869,731.573495038214,735.400018924024,680.238570962561
"758","Italy Serie A",10233,"GEN","Genoa",814.314526993149,838.53023952675,711.576668028483,736.106705335659,747.172306959802
"759","Italy Serie A",9804,"TOR","Torino",797.077107982046,829.4912669643,737.157547258496,721.862283319873,726.686466518772
"760","Italy Serie A",9857,"BOL","Bologna",789.118449317702,824.948356854259,727.997732655315,737.735744938765,718.012958614168
"761","Italy Serie A",8533,"CHI","Chievo Verona",791.735945968653,812.846812054382,684.7217027124,679.875313032212,751.529392120931
"762","Italy Serie A",8686,"ROM","Roma",839.559500899803,882.882733948682,785.552406246372,748.033117816092,789.295443660745
"763","Italy Serie A",8600,"UDI","Udinese",826.800380931216,858.301651590598,756.252614602947,718.732209832495,734.299951096393
